timestamp,pod_name,namespace,status,restart_count,cpu_usage,memory_usage,logs
2025-03-19 05:41:19.287784,pod-12,kube-system,Running,6,0.9722340035496622,401,Normal operation
2025-03-19 05:52:19.287784,pod-16,default,CrashLoopBackOff,8,1.0355537694970007,129,Error: Process exited with code 1
2025-03-19 07:27:19.287784,pod-14,default,Running,3,0.577638655226098,65,Normal operation
2025-03-19 08:01:19.287784,pod-2,kube-system,Running,2,2.439156308715809,393,Error: Process exited with code 1
2025-03-19 08:49:19.287784,pod-18,kube-system,Running,10,0.7178318752263185,154,Normal operation
2025-03-19 09:34:19.287784,pod-17,default,Running,2,1.0483915292472992,87,Error: Process exited with code 1
2025-03-19 09:44:19.287784,pod-7,kube-system,Running,9,0.8074801236401854,431,Error: Process exited with code 1
2025-03-19 10:28:19.287784,pod-6,kube-system,CrashLoopBackOff,2,0.5037194104629462,348,Normal operation
2025-03-19 11:16:19.287784,pod-19,monitoring,Running,3,0.6977339737286544,365,Normal operation
2025-03-19 11:25:19.287784,pod-9,monitoring,Running,2,1.7796013833595397,472,Normal operation
2025-03-19 12:31:19.287784,pod-1,default,Running,5,1.4095167243115785,435,Error: Process exited with code 1
2025-03-19 12:36:19.287784,pod-8,monitoring,CrashLoopBackOff,4,2.477542861461205,490,Error: Process exited with code 1
2025-03-19 14:07:19.287784,pod-8,default,Running,9,1.0026473373597546,425,Error: Process exited with code 1
2025-03-19 16:26:19.287784,pod-6,monitoring,CrashLoopBackOff,7,1.3789981805756917,96,Normal operation
2025-03-19 16:26:19.287784,pod-18,default,Running,4,0.7446545003793147,87,Error: Process exited with code 1
2025-03-19 17:18:19.287784,pod-16,kube-system,Running,2,0.4634425223366957,268,Normal operation
2025-03-19 17:45:19.287784,pod-19,default,Running,5,1.5327828540497517,155,Error: Process exited with code 1
2025-03-19 17:50:19.287784,pod-1,monitoring,Failed,7,1.5353301964578845,143,Error: Process exited with code 1
2025-03-19 18:11:19.287784,pod-17,kube-system,Failed,6,1.056035951701091,497,Normal operation
2025-03-19 20:23:19.287784,pod-18,default,Running,6,1.177277895282588,373,Error: Process exited with code 1
2025-03-19 20:44:19.287784,pod-12,default,Running,6,0.9389142865480458,358,Error: Process exited with code 1
2025-03-19 20:54:19.287784,pod-17,default,Running,5,0.7798241589236019,283,Error: Process exited with code 1
2025-03-19 21:54:19.287784,pod-17,kube-system,CrashLoopBackOff,1,2.186927227550602,373,Normal operation
2025-03-19 22:46:19.287784,pod-14,kube-system,Running,9,1.5275996008932449,96,Normal operation
2025-03-19 23:20:19.287784,pod-10,kube-system,Running,5,1.0708472093292745,473,Normal operation
2025-03-20 00:03:19.287784,pod-6,default,Running,3,0.446988113296484,477,Normal operation
2025-03-20 00:33:19.287784,pod-18,monitoring,Running,8,1.9729359565290618,79,Error: Process exited with code 1
2025-03-20 02:01:19.287784,pod-9,kube-system,Running,1,1.6013795275022715,428,Error: Process exited with code 1
2025-03-20 02:50:19.287784,pod-4,kube-system,Running,3,2.3340049032257646,82,Normal operation
2025-03-20 03:02:19.287784,pod-19,monitoring,Running,0,1.436414954976058,115,Normal operation
2025-03-20 04:51:19.287784,pod-5,default,Running,9,1.0935190808128858,459,Normal operation
2025-03-20 07:23:19.287784,pod-2,default,Running,2,2.2784575357151837,263,Error: Process exited with code 1
2025-03-20 07:42:19.287784,pod-8,default,Running,0,1.1149575787977863,81,Normal operation
2025-03-20 08:13:19.287784,pod-5,monitoring,Running,9,1.6812943561763187,134,Normal operation
2025-03-20 08:40:19.287784,pod-7,monitoring,Running,8,1.2427927467321576,469,Error: Process exited with code 1
2025-03-20 09:07:19.287784,pod-3,monitoring,CrashLoopBackOff,3,0.23525814530464287,160,Error: Process exited with code 1
2025-03-20 09:07:19.287784,pod-15,monitoring,Running,8,1.0773717895849886,275,Normal operation
2025-03-20 11:39:19.287784,pod-19,kube-system,Running,10,0.7459867086760761,54,Normal operation
2025-03-20 12:56:19.287784,pod-7,monitoring,CrashLoopBackOff,6,2.2046858905254436,174,Normal operation
2025-03-20 13:28:19.287784,pod-14,kube-system,Running,1,1.7283205370663128,102,Normal operation
2025-03-20 13:33:19.287784,pod-12,default,Running,2,2.4899635213743663,410,Normal operation
2025-03-20 14:01:19.287784,pod-12,monitoring,CrashLoopBackOff,1,0.4409457614755927,201,Normal operation
2025-03-20 14:45:19.287784,pod-7,default,Running,6,1.9132177154729024,248,Normal operation
2025-03-20 14:57:19.287784,pod-4,monitoring,Failed,5,1.4204425163472054,190,Normal operation
2025-03-20 14:58:19.287784,pod-9,kube-system,Running,5,0.5939373605847883,144,Error: Process exited with code 1
2025-03-20 15:21:19.287784,pod-12,kube-system,CrashLoopBackOff,3,2.4307572442110823,483,Normal operation
2025-03-20 17:20:19.287784,pod-13,kube-system,Pending,3,1.5111117633009001,422,Error: Process exited with code 1
2025-03-20 18:03:19.287784,pod-3,kube-system,Running,8,2.441267651071242,113,Error: Process exited with code 1
2025-03-20 18:10:19.287784,pod-6,monitoring,CrashLoopBackOff,7,2.4151892819301968,392,Error: Process exited with code 1
2025-03-20 18:57:19.287784,pod-7,kube-system,Failed,1,0.18460509306699963,408,Normal operation
2025-03-20 19:05:19.287784,pod-17,monitoring,Running,6,0.9659368316357035,171,Error: Process exited with code 1
2025-03-20 19:37:19.287784,pod-15,kube-system,Running,3,0.36344880762241405,119,Error: Process exited with code 1
2025-03-20 20:43:19.287784,pod-11,kube-system,Pending,6,2.055876249392662,399,Normal operation
2025-03-20 21:00:19.287784,pod-11,default,CrashLoopBackOff,10,0.7122055262118372,195,Error: Process exited with code 1
2025-03-20 21:23:19.287784,pod-5,kube-system,CrashLoopBackOff,4,1.1700104210659508,319,Error: Process exited with code 1
2025-03-20 22:53:19.287784,pod-1,monitoring,Running,8,2.007942142586731,278,Normal operation
2025-03-20 23:15:19.287784,pod-8,kube-system,CrashLoopBackOff,4,0.9568964844272259,322,Normal operation
2025-03-21 00:18:19.287784,pod-15,default,Running,2,1.8994407143345962,283,Error: Process exited with code 1
2025-03-21 00:30:19.287784,pod-2,default,Running,6,0.6641238754357424,224,Normal operation
2025-03-21 02:53:19.287784,pod-1,kube-system,Running,10,1.664132516430172,337,Error: Process exited with code 1
2025-03-21 03:10:19.287784,pod-2,monitoring,CrashLoopBackOff,3,1.1438679513800438,234,Normal operation
2025-03-21 03:15:19.287784,pod-15,default,Running,5,1.820547172730447,471,Normal operation
2025-03-21 04:22:19.287784,pod-9,kube-system,Running,4,1.6246017904665175,296,Normal operation
2025-03-21 05:57:19.287784,pod-15,kube-system,CrashLoopBackOff,9,1.8218719208233247,52,Error: Process exited with code 1
2025-03-21 06:11:19.287784,pod-11,default,Running,2,1.7305090202853197,256,Normal operation
2025-03-21 06:14:19.287784,pod-14,default,Running,2,1.2109387968617635,66,Error: Process exited with code 1
2025-03-21 06:55:19.287784,pod-13,kube-system,Running,6,0.27729744837782067,486,Normal operation
2025-03-21 07:59:19.287784,pod-4,default,Running,4,1.7591620462823525,379,Error: Process exited with code 1
2025-03-21 08:21:19.287784,pod-14,default,Running,7,0.45175239851120996,370,Normal operation
2025-03-21 08:28:19.287784,pod-20,monitoring,Running,9,1.0156634560047038,319,Error: Process exited with code 1
2025-03-21 08:43:19.287784,pod-7,default,Running,4,1.782873238526396,291,Error: Process exited with code 1
2025-03-21 09:03:19.287784,pod-15,monitoring,Running,3,2.4014372677921414,227,Error: Process exited with code 1
2025-03-21 09:56:19.287784,pod-14,default,Failed,5,1.5766528536200115,248,Normal operation
2025-03-21 10:13:19.287784,pod-11,kube-system,CrashLoopBackOff,10,0.6065952560325794,315,Error: Process exited with code 1
2025-03-21 10:17:19.287784,pod-6,kube-system,Running,8,0.7243034307357121,423,Error: Process exited with code 1
2025-03-21 11:32:19.287784,pod-17,default,Running,0,2.215331669142607,251,Error: Process exited with code 1
2025-03-21 11:57:19.287784,pod-1,kube-system,Running,4,1.8654449313601036,282,Normal operation
2025-03-21 13:11:19.287784,pod-2,default,Running,9,0.9524114228469083,269,Normal operation
2025-03-21 13:33:19.287784,pod-13,kube-system,Running,0,2.2700354574544463,278,Normal operation
2025-03-21 14:45:19.287784,pod-13,default,Failed,2,2.0588893334730054,165,Normal operation
2025-03-21 14:52:19.287784,pod-11,default,CrashLoopBackOff,6,1.7649714881976033,334,Normal operation
2025-03-21 15:28:19.287784,pod-8,kube-system,Running,8,0.9948424008096087,266,Normal operation
2025-03-21 15:53:19.287784,pod-12,default,Running,6,0.9478299352877722,382,Normal operation
2025-03-21 16:23:19.287784,pod-8,default,Failed,0,1.819851918906245,150,Error: Process exited with code 1
2025-03-21 20:23:19.287784,pod-12,default,Running,3,2.0393921104062924,308,Normal operation
2025-03-21 20:58:19.287784,pod-20,default,Running,4,2.232280527039432,72,Normal operation
2025-03-21 21:08:19.287784,pod-11,monitoring,Running,0,2.2522479560919284,209,Error: Process exited with code 1
2025-03-21 22:11:19.287784,pod-11,default,Running,1,2.4112230097145924,70,Error: Process exited with code 1
2025-03-21 22:16:19.287784,pod-15,kube-system,Pending,3,1.828990808856912,189,Error: Process exited with code 1
2025-03-21 23:50:19.287784,pod-17,kube-system,Running,5,1.4092444962169361,239,Error: Process exited with code 1
2025-03-21 23:51:19.287784,pod-17,kube-system,Running,8,1.0149154543260193,329,Normal operation
2025-03-22 00:02:19.287784,pod-3,kube-system,Running,6,1.316821553711619,328,Normal operation
2025-03-22 00:06:19.287784,pod-8,kube-system,Running,1,0.30437440234270097,339,Normal operation
2025-03-22 00:23:19.287784,pod-20,default,CrashLoopBackOff,2,1.2209693705354523,124,Normal operation
2025-03-22 03:12:19.287784,pod-14,monitoring,Running,3,0.2772175046370952,482,Error: Process exited with code 1
2025-03-22 03:30:19.287784,pod-10,default,Failed,2,2.472461812636988,96,Normal operation
2025-03-22 03:45:19.287784,pod-18,monitoring,Running,10,0.4327981799139231,378,Normal operation
2025-03-22 04:26:19.287784,pod-16,monitoring,Running,4,2.19167802278481,246,Error: Process exited with code 1
2025-03-22 04:49:19.287784,pod-7,monitoring,Running,2,1.6949640520219464,300,Error: Process exited with code 1
2025-03-22 04:54:19.287784,pod-2,default,Running,8,0.2161309140138897,127,Normal operation
2025-03-22 05:37:19.287784,pod-3,monitoring,Failed,8,0.9073484950951741,495,Normal operation
2025-03-22 06:39:19.287784,pod-1,monitoring,Running,8,0.7223437944852311,436,Error: Process exited with code 1
2025-03-22 07:27:19.287784,pod-14,monitoring,Running,10,0.8866997538589549,89,Error: Process exited with code 1
2025-03-22 08:26:19.287784,pod-13,kube-system,Running,0,0.71896764476572,167,Error: Process exited with code 1
2025-03-22 08:27:19.287784,pod-10,monitoring,Running,5,2.124377090363818,447,Error: Process exited with code 1
2025-03-22 08:51:19.287784,pod-6,kube-system,Running,8,2.0554110599038324,464,Error: Process exited with code 1
2025-03-22 08:58:19.287784,pod-15,kube-system,CrashLoopBackOff,1,2.0161546298683666,232,Error: Process exited with code 1
2025-03-22 09:01:19.287784,pod-16,monitoring,Running,0,2.4394135051656054,463,Normal operation
2025-03-22 09:14:19.287784,pod-9,default,Running,1,2.3290970254574073,354,Error: Process exited with code 1
2025-03-22 10:02:19.287784,pod-17,default,Running,3,2.0415327942178565,51,Normal operation
2025-03-22 15:04:19.287784,pod-9,default,Running,10,2.0069048339756055,384,Error: Process exited with code 1
2025-03-22 16:10:19.287784,pod-20,monitoring,Running,9,1.0184307653059528,410,Normal operation
2025-03-22 17:12:19.287784,pod-3,kube-system,Running,8,2.2587753003629647,177,Normal operation
2025-03-22 17:30:19.287784,pod-16,default,Failed,1,0.7445512750861282,267,Error: Process exited with code 1
2025-03-22 18:08:19.287784,pod-12,kube-system,Running,4,0.7666899921094842,325,Normal operation
2025-03-22 18:28:19.287784,pod-8,default,Running,5,1.2781284310158805,111,Error: Process exited with code 1
2025-03-22 21:07:19.287784,pod-7,kube-system,CrashLoopBackOff,0,1.8902294953137992,185,Normal operation
2025-03-22 21:18:19.287784,pod-8,monitoring,Running,8,2.1138412964390465,260,Error: Process exited with code 1
2025-03-22 23:23:19.287784,pod-14,kube-system,Running,3,2.0742728258465597,256,Error: Process exited with code 1
2025-03-22 23:36:19.287784,pod-4,kube-system,Failed,7,1.1244938411324124,104,Error: Process exited with code 1
2025-03-22 23:51:19.287784,pod-1,default,Running,6,2.2153549532645544,331,Normal operation
2025-03-22 23:51:19.287784,pod-9,kube-system,CrashLoopBackOff,8,1.7589528662417486,128,Error: Process exited with code 1
2025-03-23 02:30:19.287784,pod-6,monitoring,CrashLoopBackOff,8,0.5404322203263126,160,Error: Process exited with code 1
2025-03-23 03:12:19.287784,pod-14,default,Failed,6,2.0792820655827633,297,Normal operation
2025-03-23 04:07:19.287784,pod-5,monitoring,Running,2,0.7565545082467887,187,Error: Process exited with code 1
2025-03-23 04:16:19.287784,pod-7,kube-system,Running,10,2.475223017223399,70,Normal operation
2025-03-23 04:36:19.287784,pod-17,monitoring,CrashLoopBackOff,9,2.1306658376640994,179,Normal operation
2025-03-23 04:37:19.287784,pod-12,kube-system,Running,8,0.7802784116100342,341,Normal operation
2025-03-23 06:27:19.287784,pod-6,kube-system,CrashLoopBackOff,4,2.204322525152496,337,Normal operation
2025-03-23 07:20:19.287784,pod-18,monitoring,Running,9,1.2211668986303252,128,Error: Process exited with code 1
2025-03-23 09:21:19.287784,pod-19,default,Running,6,0.5560898270987471,415,Error: Process exited with code 1
2025-03-23 09:21:19.287784,pod-4,monitoring,Running,0,1.2503034450398627,310,Normal operation
2025-03-23 09:51:19.287784,pod-1,kube-system,Running,10,0.8204462838796007,69,Error: Process exited with code 1
2025-03-23 10:26:19.287784,pod-4,default,Running,1,1.6071051793480298,421,Error: Process exited with code 1
2025-03-23 10:29:19.287784,pod-10,kube-system,Running,2,1.5261049108829432,443,Error: Process exited with code 1
2025-03-23 11:10:19.287784,pod-10,default,Running,5,0.2710376010163979,389,Normal operation
2025-03-23 11:22:19.287784,pod-17,monitoring,Running,1,1.5548908073750034,298,Error: Process exited with code 1
2025-03-23 11:56:19.287784,pod-12,kube-system,Running,9,2.0371965584906992,352,Error: Process exited with code 1
2025-03-23 12:17:19.287784,pod-13,default,CrashLoopBackOff,9,2.2347579414327288,75,Error: Process exited with code 1
2025-03-23 13:27:19.287784,pod-2,monitoring,Running,8,1.6934727807788568,166,Error: Process exited with code 1
2025-03-23 15:45:19.287784,pod-16,kube-system,Running,10,0.5961565893055429,215,Error: Process exited with code 1
2025-03-23 15:50:19.287784,pod-17,monitoring,Running,10,1.892808162925984,351,Error: Process exited with code 1
2025-03-23 16:01:19.287784,pod-2,kube-system,Running,6,1.376020853887599,289,Error: Process exited with code 1
2025-03-23 16:11:19.287784,pod-9,default,Failed,7,1.4531499157486745,235,Normal operation
2025-03-23 16:33:19.287784,pod-4,default,Running,3,0.3940094535187991,113,Normal operation
2025-03-23 17:33:19.287784,pod-20,monitoring,Running,5,1.2523415147370824,290,Normal operation
2025-03-23 18:45:19.287784,pod-10,default,Running,10,1.5133283725914988,115,Normal operation
2025-03-23 18:54:19.287784,pod-9,kube-system,Running,6,1.2365481068269988,347,Normal operation
2025-03-23 19:44:19.287784,pod-19,default,CrashLoopBackOff,8,0.6485077797921246,329,Normal operation
2025-03-23 20:13:19.287784,pod-5,kube-system,CrashLoopBackOff,6,1.9643399496166825,250,Normal operation
2025-03-23 20:23:19.287784,pod-5,kube-system,Running,3,2.03780776374874,164,Error: Process exited with code 1
2025-03-23 21:30:19.287784,pod-3,default,CrashLoopBackOff,5,2.237928342561385,418,Error: Process exited with code 1
2025-03-23 21:51:19.287784,pod-6,kube-system,Running,10,1.0735688148099256,469,Normal operation
2025-03-23 21:53:19.287784,pod-13,kube-system,Running,5,1.4649693986410999,492,Normal operation
2025-03-24 00:44:19.287784,pod-7,kube-system,CrashLoopBackOff,7,0.5706796222722409,491,Normal operation
2025-03-24 01:20:19.287784,pod-5,kube-system,CrashLoopBackOff,4,1.2766319468175236,273,Error: Process exited with code 1
2025-03-24 01:27:19.287784,pod-9,monitoring,Running,2,0.13362613527748463,350,Normal operation
2025-03-24 02:10:19.287784,pod-13,default,Running,5,1.0471480386008492,439,Error: Process exited with code 1
2025-03-24 02:38:19.287784,pod-11,default,Running,2,1.3168671380852544,151,Normal operation
2025-03-24 02:44:19.287784,pod-7,monitoring,Running,7,2.3156241899913432,337,Error: Process exited with code 1
2025-03-24 03:47:19.287784,pod-3,monitoring,Running,6,1.0023860858752083,254,Error: Process exited with code 1
2025-03-24 03:54:19.287784,pod-10,monitoring,Running,4,0.5427279105464243,259,Error: Process exited with code 1
2025-03-24 04:51:19.287784,pod-8,monitoring,Running,8,1.7860567979102977,448,Error: Process exited with code 1
2025-03-24 05:36:19.287784,pod-10,monitoring,Running,0,1.4177390692081653,444,Normal operation
2025-03-24 05:40:19.287784,pod-2,kube-system,Running,3,1.7916000280501576,365,Normal operation
2025-03-24 07:23:19.287784,pod-17,monitoring,CrashLoopBackOff,7,0.9552745608922543,368,Normal operation
2025-03-24 08:07:19.287784,pod-14,default,Running,9,1.2368567235122545,228,Error: Process exited with code 1
2025-03-24 08:34:19.287784,pod-16,kube-system,Running,0,1.6036433773760006,168,Normal operation
2025-03-24 09:18:19.287784,pod-2,kube-system,Running,1,2.4355447697413415,417,Normal operation
2025-03-24 09:38:19.287784,pod-13,kube-system,CrashLoopBackOff,9,0.9907677010608382,161,Error: Process exited with code 1
2025-03-24 10:01:19.287784,pod-20,default,Running,8,1.1517551352572022,185,Normal operation
2025-03-24 11:18:19.287784,pod-19,default,CrashLoopBackOff,9,2.239830302463178,352,Normal operation
2025-03-24 13:33:19.287784,pod-4,kube-system,Running,0,2.2555746704825683,184,Error: Process exited with code 1
2025-03-24 13:44:19.287784,pod-20,monitoring,CrashLoopBackOff,6,0.791117534650455,84,Error: Process exited with code 1
2025-03-24 13:45:19.287784,pod-20,kube-system,Running,5,0.676139952105557,171,Error: Process exited with code 1
2025-03-24 14:28:19.287784,pod-1,kube-system,Running,2,0.5232583575014284,168,Normal operation
2025-03-24 15:46:19.287784,pod-12,monitoring,CrashLoopBackOff,0,2.394488846414186,255,Normal operation
2025-03-24 16:00:19.287784,pod-2,monitoring,Running,7,0.37575981244671375,166,Error: Process exited with code 1
2025-03-24 16:04:19.287784,pod-10,default,Running,8,1.9899051753054169,322,Normal operation
2025-03-24 16:07:19.287784,pod-19,default,Running,8,1.7862670186018976,218,Error: Process exited with code 1
2025-03-24 16:09:19.287784,pod-3,monitoring,Running,2,1.2385673118084068,72,Error: Process exited with code 1
2025-03-24 16:14:19.287784,pod-1,kube-system,Running,5,2.3798680856179786,486,Error: Process exited with code 1
2025-03-24 16:15:19.287784,pod-7,monitoring,Running,5,0.10801658104814962,149,Error: Process exited with code 1
2025-03-24 16:36:19.287784,pod-3,default,Pending,9,1.086886636443207,482,Error: Process exited with code 1
2025-03-24 17:58:19.287784,pod-18,monitoring,CrashLoopBackOff,10,1.5390960915550715,499,Normal operation
2025-03-24 18:01:19.287784,pod-6,default,Running,1,0.8047509687245271,378,Error: Process exited with code 1
2025-03-24 18:06:19.287784,pod-10,kube-system,Running,2,0.27320991490464597,329,Error: Process exited with code 1
